0,1,2,3,4,5,6,7,8,9,10
Taney,Missouri,"49,111","53,575",00-0.0-00-000-000-000.000,10-1.0-01-000-000-002.000,http://www.co.taney.mo.us/,Forsyth,1837,652,82
Texas,Missouri,"13,171","25,636",00-0.0-00-000-000-000,10-0.1-01-000-000-002,http://texascountymissouri.gov/,Houston and Okolona,1845,"1,179",22
Vernon,Missouri,"6,169","20,949",0-0.0-00-0-0-0.0,1-4.0-19-0-0-1.0,http://www.vernoncountymo.org,Nevada,1851,837,25
Warren,Missouri,"24,616","32,999",00-00.0-0-00-000.000.000,10-01.1-0-01-001.000.000,http://www.warrencountymo.org/,Warrenton,1833,438,75
Washington,Missouri,"26,446","25,172",00-0.0-000-000-000-000.00000,10-2.0-004-000-000-001.00000,http://www.washingtoncountymo.us/,Potosi,1813,762,33
Wayne,Missouri,"8,635","13,404",0-0.0-0-0-0-0.000,1-1.1-1-0-0-2.000,n/a,Greenville,1818,774,17
Webster,Missouri,"19,943","36,466",0000000000.00,1010000101.00,http://webstercountymo.gov/,Marshfield,1855,594,61
Worth,Missouri,"12,089","2,090",No records found,No records found,http://worthcounty.us/,Grant City,1861,267,8
Wright,Missouri,"8,235","18,473",No records found,No records found,n/a,Hartville,1861,683,27
"St. Louis, City",Missouri,n/a,"318,416",0000-00-0000-0,1000-00-0010-0,http://www.stlouisco.com/,Clayton,1812,523,1915
