0,1,2,3,4,5,6,7,8,9,10
Chatham,Georgia,"115,199","278,434",0-0000-00-000,1-0005-01-001,http://www.chathamcounty.org,Savannah,1777,632,440
Chattahoochee,Georgia,"1,782","12,842",00000-00000-000-000,00010-00000-001-000,http://www.ugoccc.us/,Cusseta,1854,251,51
Chattooga,Georgia,"99,424","25,138",00000-00000-000-000,13400-01000-001-000,http://chattoogacountyga.com,Summerville,1838,314,80
Cherokee,Georgia,"99,424","225,106",00N00A-00000-000-000,13N05A-00000-001-000,http://www.cherokeega.com,Canton,1832,434,518
Clarke,Georgia,"42,001","121,265",000-000,101-001,http://www.athensclarkecounty.com,Athens,1801,121,1002
Clay,Georgia,"3,224","3,045",000-000,001-001,http://www.claycountyga.org,Fort Gaines,1854,217,14
Clayton,Georgia,"89,152","264,220",00-00000-00000-0,12-00000-00100-6,http://www.co.clayton.ga.us,Jonesboro,1858,144,1831
Clinch,Georgia,"4,254","6,795",000-000,100-002,http://www.clinchcountyga.com/,Homerville,1850,824,8
Cobb,Georgia,"253,695","717,190",00-0000-0-000-0,15-1282-0-002-0,http://www.cobbcounty.org,Marietta,1832,345,2082
Coffee,Georgia,"19,989","43,220",0000-00A-,1211-80A-,http://coffeecountygov.com/,Douglas,1854,603,72
Colquitt,Georgia,"22,597","46,275",B000-000,B001-001,http://www.ccboc.com,Moultrie,1856,557,83
Columbia,Georgia,"61,392","135,416",000-000,120-029,http://www.columbiacountyga.gov,Appling,1790,308,440
Cook,Georgia,"10,201","17,066",0000-000,1002-005,http://www.cookcountyga.us/,Adel,1918,233,73
Coweta,Georgia,"56,915","133,180",000-0-000-000,100-2-033-001,http://www.coweta.ga.us,Newnan,1826,446,299
Crawford,Georgia,"7,823","12,504",C000-000,C003-002,http://www.crawfordcountyga.org,Knoxville,1822,326,38
Crisp,Georgia,"12,362","23,336",000-000,001-036,http://www.crispcounty.com,Cordele,1905,281,83
Dade,Georgia,"9,870","16,507",000-00-000-00,003-00-029-00,http://www.dadecounty-ga.gov/,Trenton,1837,174,95
Dawson,Georgia,"14,909","22,686",000-000-000-000,100-000-001-000,http://www.dawsoncounty.org,Dawsonville,1857,214,106
Decatur,Georgia,"17,580","27,359",00000-00000-000-000,00050-00000-037-000,http://www.decaturcountyga.org,Bainbridge,1823,623,44
DeKalb,Georgia,"237,055","713,340",00-000-00-000,11-216-01-002,http://www.co.dekalb.ga.us,Decatur,1822,271,2631
Dodge,Georgia,"11,837","21,221",No record found,No record found,http://www.dodgecountyga.com,Eastman,1870,503,42
Dooly,Georgia,"7,169","14,304",0000000000,1000000001,http://doolycountyga.com/,Vienna,1821,397,36
Dougherty,Georgia,"35,732","92,969",000-0-00000-000,171-2-00000-001,http://www.dougherty.ga.us,Albany,1853,335,278
Douglas,Georgia,"53,588","136,379",000 -00-0-A-00000,101 -00-2-A-00076,http://www.co.douglas.ga.us/,Douglasville,1870,201,678
Early,Georgia,"8,242","10,542",0000-000,0009-010,n/a,Blakely,1818,516,20
Echols,Georgia,"1,958","4,057",000-000,100-001,http://www.echolscountygeorgia.com/,Statenville,1858,421,10
Effingham,Georgia,"29,275","54,456",0000E-00000-000-000,1149E-00000-079-008,http://www.effinghamcounty.org,Springfield,1777,483,113
Elbert,Georgia,"13,856","19,599",000000,116006,n/a,Elberton,1790,374,52
Emanuel,Georgia,"14,681","22,867",000-000,100-001,n/a,Swainsboro,1812,690,33
Evans,Georgia,"6,548","10,833",000000,112001,http://evanscounty.org/,Claxton,1914,187,58
Fannin,Georgia,"26,482","23,760",0000-00C,0001-01C,http://www.fannincountyga.org,Blue Ridge,1854,392,61
Fayette,Georgia,"44,529","108,365",00-00-00-00,13-00-01-97,http://www.fayettecountyga.gov/,Fayetteville,1821,199,544
Floyd,Georgia,"50,563","95,821",000-000,110-090,http://www.floydcountyga.org,Rome,1832,518,185
Forsyth,Georgia,"88,405","195,405",000-000-000,100-000-001,http://www.forsythco.com,Cumming,1832,247,791
Franklin,Georgia,"15,830","22,009",000C-000,058C-060,http://www.franklincountyga.com,Carnesville,1784,266,83
Fulton,Georgia,"5,530","1,010,562",00-0000-0000-000,11-0010-0001-018,http://www.fultoncountyga.gov/,Atlanta,1853,534,1842
Gilmer,Georgia,"34,312","28,579",0000-0-000-000,1011-1-021-000,http://www.gilmercounty-ga.gov/,Ellijay,1832,431,66
Glascock,Georgia,"2,307","3,102",000-000,001-001,http://www.glascockcountyga.com/,Gibson,1857,144,21
Glynn,Georgia,"42,949","81,508",00-00000,13-00040,http://www.glynncounty.org,Brunswick,1777,585,139
Gordon,Georgia,"27,109","55,757",000-000,100-001,http://www.gordoncounty.org,Calhoun,1850,358,156
Grady,Georgia,"13,985","25,278",0000P-00000-000-000,0000P-00000-005-000,http://www.gradycountyga.gov,Cairo,1906,460,55
Greene,Georgia,"16,501","16,321",000-0-00-000-0,100-0-00-001-0,http://www.greenecountyga.gov/,Greensboro,1786,406,40
Gwinnett,Georgia,"274,270","859,304",0–,1–,http://www.co.gwinnett.ga.us,Lawrenceville,1818,437,1967
Habersham,Georgia,"23,447","43,300",000-000,100-001,http://www.co.habersham.ga.us,Clarkesville,1818,279,155
Hall,Georgia,"76,759","187,745",00-00000-00-0,10-00000-06-9,http://www.hallcounty.org,Gainesville,1818,429,437
Hancock,Georgia,"11,005","8,879",000-000,100-001,http://www.hancockcountyga.gov/,Sparta,1793,479,19
Haralson,Georgia,"16,565","28,495",0000-0000,0002-0001,http://haralsoncountyga.gov/,Buchanan,1856,283,101
Harris,Georgia,"19,277","32,663",000-000,100-001,http://www.harriscountyga.gov/,Hamilton,1827,473,69
Hart,Georgia,"17,957","25,446",C00-000,C04-008,http://www.hartcountyga.gov,Hartwell,1853,257,99
Heard,Georgia,"6,684","11,558",0000-0000,0001-0001,http://www.heardcountyga.com/,Franklin,1830,301,38
Henry,Georgia,"85,802","211,128",000-00000000,100-01001000,http://www.co.henry.ga.us,McDonough,1821,327,647
Houston,Georgia,"62,184","147,658",00000000000,14906652172,http://www.houstoncountyga.com/,Perry,1821,380,389
Irwin,Georgia,"6,694","9,427",00000-00000-000-000,00010-00000-001-000,http://www.irwincounty.net,Ocilla,1818,363,26
Jackson,Georgia,"32,791","61,044",000-000,100-001,http://www.jacksoncountygov.com,Jefferson,1796,343,178
Jasper,Georgia,"9,992","13,601",000-000,120-002,http://www.jaspercountyga.org,Monticello,1807,373,36
Jeff Davis,Georgia,"7,435","15,004",E0000-000,E0001-001,n/a,Hazlehurst,1905,335,45
Jefferson,Georgia,"11,452","16,320",0000-000,0117-008,http://www.jeffersoncounty.org/,Louisville,1796,530,31
Jenkins,Georgia,"6,444","9,269",000000,116018,http://www.jenkinscountyga.com/,Millen,1905,352,26
Johnson,Georgia,"5,581","9,767",000000,134014,http://johnsonco.org/,Wrightsville,1858,307,32
Jones,Georgia,"15,475","28,569",G00 00 000,G06 00 010,http://www.jonescountyga.org/,Gray,1807,395,72
Lamar,Georgia,"9,197","17,959",000-000,100-001,http://www.lamarcountyga.com/,Barnesville,1920,186,97
Lanier,Georgia,"5,186","10,408",00,10,n/a,Lakeland,1920,200,52
Laurens,Georgia,"28,649","47,999",000-000,100-001,http://www.laurenscoga.org,Dublin,1807,818,59
Lee,Georgia,"13,661","29,071",000-000000,102-001002,http://www.lee.ga.us,Leesburg,1826,362,80
Liberty,Georgia,"25,401","64,135",000-000,100-001,http://www.libertycountyga.com,Hinesville,1777,603,106
Lincoln,Georgia,"8,682","7,751",00-000,10-001,http://www.lincolncountyga.com/,Lincolnton,1796,257,30
Long,Georgia,"6,724","16,624",0000000000,1010000001,n/a,Ludowici,1920,404,41
Lowndes,Georgia,"49,235","112,916",0000-B000,1017-B029,http://www.lowndescounty.com,Valdosta,1825,511,221
Lumpkin,Georgia,"16,795","30,918",000-000-000-000,100-000-001-000,http://www.lumpkincounty.gov,Dahlonega,1832,284,109
McDuffie,Georgia,"12,388","21,565",No record found,No record found,http://www.thomson-mcduffie.com,Thomson,1870,266,81
McIntosh,Georgia,"12,660","14,007",0000-0000,0001-0001,http://www.mcintoshcounty.com/,Darien,1793,574,24
Macon,Georgia,"8,004","14,009",0000O-0000,1001O-0001,http://www.maconcountyga.gov/,Oglethorpe,1837,406,35
Madison,Georgia,"16,190","28,057",0000-000,1001-038,http://www.madisonco.us,Danielsville,1811,286,98
Marion,Georgia,"5,320","8,640",0-0,1-2,http://www.marioncountyga.org/,Buena Vista,1827,367,24
Meriwether,Georgia,"16,145","21,232",000-000,100-001,http://meriwethercountyga.gov/,Greenville,1827,505,42
Miller,Georgia,"4,101","5,932",0000-000A00,0005-001A00,http://www.millercountyga.org/,Colquitt,1856,284,21
Mitchell,Georgia,"11,807","23,045",00000-00000-000-000,00120-00000-007-000,http://www.mitchellcountyga.net,Camilla,1857,514,45
Monroe,Georgia,"15,726","26,984",000-000A,100-002A,http://www.monroecountygeorgia.com/,Forsyth,1821,398,68
Montgomery,Georgia,"6,009","9,021",000-000,002-001,http://www.montgomerycountyga.com/,Mount Vernon,1793,245,37
Morgan,Georgia,"11,972","17,781",0000000,1072000,http://www.morganga.org,Madison,1807,355,50
Murray,Georgia,"17,947","39,267",0000-000,1030-025,http://ga-murraycounty.civicplus.com/,Chatsworth,1832,347,113
Muscogee,Georgia,"69,623","202,824",000-000-000,100-001-001,http://www.columbusga.org/,Columbus,1826,221,918
Newton,Georgia,"44,688","102,446",0000000000000000,1000000001000,http://www.co.newton.ga.us,Covington,1821,279,367
Oconee,Georgia,"17,760","34,035",A00-0-00E,A01-0-66E,http://www.oconeecounty.com,Watkinsville,1875,186,183
Oglethorpe,Georgia,"9,735","14,548",000-000,100-001,http://www.onlineoglethorpe.com/,Lexington,1793,442,33
Paulding,Georgia,"64,779","146,950",000.0.-.00-.0000-,110.0.-.03-.0700-,http://www.paulding.gov,Dallas,1832,314,467
Peach,Georgia,"13,577","27,014",000000,152698,http://www.peachcounty.net,Fort Valley,1924,151,179
Pickens,Georgia,"20,930","29,584",000-000-000-000,130-000-001-000,http://www.pickenscountyga.gov/,Jasper,1853,233,127
Pierce,Georgia,"12,258","18,938",000-000-A,009-009-A,n/a,Blackshear,1857,343,55
Pike,Georgia,"9,343","17,796",00-000F,14-006F,http://www.pikecounty.ga.gov/,Zebulon,1822,219,81
Polk,Georgia,"23,506","41,183",00-000F,14-006F,http://www.polkgeorgia.org/,Cedartown,1851,312,132
Pulaski,Georgia,"6,267","11,542",000A0-00000-0,118A0-01000-7,http://www.pulaskico.com/,Hawkinsville,1808,251,46
Putnam,Georgia,"19,068","21,371",000A-000,101A-039,http://www.putnamcountyga.us,Eatonton,1807,361,59
Quitman,Georgia,"3,077","2,367",000000000,100000100,http://www.georgetown-quitman.org/,Georgetown,1858,161,15
Rabun,Georgia,"17,499","16,235",000-000,100-001,http://rabuncounty.ga.gov/,Clayton,1819,377,43
Randolph,Georgia,"5,502","7,197",0000000000,1600000069,http://randolphcounty.georgia.gov,Cuthbert,1828,431,17
Richmond,Georgia,"80,975","202,003",0000000000,1000002000,http://www.augustaga.gov,Augusta,1777,329,615
Rockdale,Georgia,"35,288","86,919",00 -0- -0000,10 -0- -0079,http://www.rockdalecounty.org,Conyers,1870,132,658
Schley,Georgia,"2,686","5,089",00-00-000-0000,10-30-073-0001,n/a,Ellaville,1857,168,30
Screven,Georgia,"10,845","14,240",000-000,100-001,,,,,
Seminole,Georgia,"7,891","8,945",00000-00000-000-000,00020-00000-063-000,http://www.seminolecountyga.com,Donalsonville,1920,257,35
Spalding,Georgia,"31,303","63,829",000-00-000,100-01-002,,,,,
Stephens,Georgia,"16,767","25,683",0000-0,1134-5,http://www.stephenscountyga.com/,Toccoa,1905,184,139
Stewart,Georgia,"4,041","5,868",00000-00000-000-,12820-11000-164-,http://www.stewartcountyga.gov,Lumpkin,1830,464,13
Sumter,Georgia,"16,518","31,364",0-0-0,1-1-1,http://sumtercountyga.us/,Americus,1831,493,64
Talbot,Georgia,"6,473","6,456",00000-00000-000-000,00005-00003-006-000,http://talbotcountyga.org/,Talbotton,1827,395,16
Taliaferro,Georgia,"2,173","1,703",000-000,002-001,,,,,
Tattnall,Georgia,"12,410","25,526",000-000,100-001,http://www.tattnall.com,Reidsville,1801,488,52
Taylor,Georgia,"6,018","8,464",000-000,002-020,http://www.taylorga.us/,Butler,1852,380,22
Telfair,Georgia,"8,573","16,591",000-00-000,100-00-001,n/a,McRae,1807,444,37
Terrell,Georgia,"6,392","9,022",000-000,001-001,http://www.terrellcountygeorgia.com/,Dawson,1856,338,27
Thomas,Georgia,"24,163","44,869",000-000000,188-850010,http://www.thomascountyboc.org/,Thomasville,1825,552,81
Tift,Georgia,"18,450","40,286",0000-000,0042-079,http://www.tiftcounty.org/,Tifton,1905,269,150
Toombs,Georgia,"15,690","27,273",C00E-000,C12E-024,http://www.toombscountyga.gov/,Lyons,1905,371,74
Towns,Georgia,"14,227","10,771",No Records Found,No Records Found,http://www.townscountyga.com/,Hiawassee,1856,172,63
Treutlen,Georgia,"4,095","6,712",000-000,002-001,http://www.soperton-treutlen.org/,Soperton,1917,202,33
Troup,Georgia,"33,754","69,053",000-0-000-000,100-1-000-001,http://www.troupcountyga.org/,Lagrange,1826,446,155
Turner,Georgia,"5,533","8,134",000-MR0,100-MR1,http://www.turnercountygeorgia.com/,Ashburn,1905,290,28
Twiggs,Georgia,"6,760","8,481",DV00-000,DV01-021,http://www.twiggscounty.us/,Jeffersonville,1809,363,23
Union,Georgia,"23,343","21,566",000-000,100-002,http://www.unioncountyga.gov/,Blairsville,1832,329,66
Upson,Georgia,"15,570","26,566",000-000,100-001,http://www.upsoncountygeorgia.com/,Thomaston,1824,328,81
Walker,Georgia,"33,875","68,198",0000-000,1001-001,http://www.walkerga.us/,Lafayette,1833,447,153
Walton,Georgia,"39,047","85,754",C000000000000000,C001000000001000,http://www.waltoncountyga.gov/,Monroe,1803,330,260
Ware,Georgia,"23,451","35,709",000-000,100-001,http://www.warecounty.com/,Waycross,1824,908,39
Warren,Georgia,"4,558","5,558",000-000,007-002,http://www.warrencountyga.org/,Warrenton,1793,287,19
Washington,Georgia,"12,676","20,676",000 000,100 001,http://www.washingtoncountyga.gov/,Sandersville,1784,684,30
Wayne,Georgia,"17,174","30,077",0-00,1-16,http://www.waynecountyga.us/,Jesup,1803,649,46
Webster,Georgia,"1,874","2,719",000-0,106-9,http://www.webstercountyga.org/,Preston,1853,210,13
Wheeler,Georgia,"4,035","7,909",0000A-000,0002A-011,n/a,Alamo,1912,300,26
White,Georgia,"19,769","27,797",000-000B,100-001B,http://www.whitecounty.net/,Cleveland,1857,242,115
Whitfield,Georgia,"43,353","102,945",00-000-00-000,10-001-01-000,http://www.whitfieldcountyga.com/,Dalton,1851,291,354
Wilcox,Georgia,"5,57","8,960",00000-00000-000-000,00010-00000-011-003,http://www.wilcoxcountygeorgia.com/,Abbeville,"1,857",382,23
Wilkes,Georgia,"7,733","10,010",000-000,100-001,n/a,Washington,1777,474,21
Wilkinson,Georgia,"7,437","9,432",000-000,101-001,http://www.wilkinsoncounty.net/,Irwinton,1803,452,21
Worth,Georgia,"12,089","21,291",00000-000-000,00030-002-000,http://www.worthcountyboc.com/,Sylvester,1853,575,37
