0,1,2,3,4,5,6,7,8,9,10
Cherokee,North Carolina,"33,904","27,218",0000 00 00 0000 000,1520 00 10 1808 000,http://www.cherokeecounty-nc.gov,Murphy,1839,467,58
Chowan,North Carolina,"13,169","14,726",No records found,No records found,http://www.chowancounty-nc.gov,Edenton,1672,233,63
Clay,North Carolina,"16,772","10,584",000000-00-0000,140900-51-8927,http://www.clayconc.com/,Hayesville,1861,221,48
Cleveland,North Carolina,"56,309","97,047",00000,10008,http://www.clevelandcounty.com,Shelby,1841,468,207
Columbus,North Carolina,"45,425","57,246",0000000,1001400,http://www.columbusco.org,Whiteville,1808,954,60
Craven,North Carolina,"57,422","104,489",0- – 000,1- – 054,http://www.cravencountync.gov,New Bern,1712,774,135
Cumberland,North Carolina,"138,474","325,871",0000-00-0000,1349-39-7753,http://www.co.cumberland.nc.us,Fayetteville,1754,658,495
Currituck,North Carolina,"25,291","24,396",000A-000-0000-0000,100A-000-0001-0000,http://www.co.currituck.nc.us,Currituck,1672,527,46
Dare,North Carolina,"39,768","35,019",000000000,101234006,http://www.co.dare.nc.us,Manteo,1870,"1,563",22
Davidson,North Carolina,"91,428","163,420",00-000-0-000-0000-0-0-0,10-001-0-000-0002-0-0-0,http://www.co.davidson.nc.us,Lexington,1822,567,288
Davie,North Carolina,"24,494","41,554",No records found,No records found,http://www.co.davie.nc.us,Mocksville,1836,267,156
Duplin,North Carolina,"39,229","60,084",00-0000-0,10-1003-2,http://www.duplincountync.com/,Kenansville,1749,822,73
Durham,North Carolina,"111,992","288,133",000000,100003,http://dconc.gov/,Durham,1881,298,967
Edgecombe,North Carolina,"31,085","55,574",0000-00-0000-00,1406-89-7052-00,http://www.edgecombecountync.gov,Tarboro,1735,507,110
Forsyth,North Carolina,"158,718","361,220",0000-D -0000,1003-D -0016,http://www.co.forsyth.nc.us,Winston-Salem,1849,413,875
Franklin,North Carolina,"40,283","62,260",000000,103024,http://www.co.franklin.nc.us,Louisburg,1779,494,126
Gaston,North Carolina,"104,136","209,420",000000,100004,http://www.gastongov.com,Gastonia,1846,364,575
Gates,North Carolina,"7,647","11,650",00-00000,10-00004,http://www.gatescounty.govoffice2.com/,Gatesville,1778,346,34
Graham,North Carolina,"10,151","8,736",0000-00-00-00000,5660-00-11-55820,http://www.grahamcounty.org,Robbinsville,1872,302,29
Granville,North Carolina,"32,425","58,275",00000,10007,http://www.granvillecounty.org/,Oxford,1746,536,109
Greene,North Carolina,"11,868","21,232",0000000,100107,http://www.co.greene.nc.us,County Courthouse,1791,266,80
Guilford,North Carolina,"210,174","506,610",0-0000-0-0000-00-000,1-0138-0-0524-00-055,http://www.myguilford.com/,Greensboro and High Point,1770,658,770
Halifax,North Carolina,"39,207","53,453",00-00000,10-00001,http://www.halifaxnc.com/,Halifax,1758,731,73
Harnett,North Carolina,"65,546","124,987",00-0000-00-00-0000- – –,10-0514-01-00-0637- – –,http://www.harnett.org,Lillington,1855,601,208
Haywood,North Carolina,"49,698","59,183",0000-00-0000,1745-18-2709,http://www.haywoodnc.net,Waynesville,1808,555,107
Henderson,North Carolina,"66,909","109,540",0000000,1000006,http://www.hendersoncountync.org,Hendersonville,1838,375,292
Hertford,North Carolina,"23,737","24,431",0000,1148,http://www.hertfordcountync.gov/,Winton,1759,360,68
Hoke,North Carolina,"25,665","51,322",000000000000,120555021601,http://www.hokecounty.org,Raeford,1911,392,131
Hyde,North Carolina,"7,883","5,721",00000,10055,http://www.hydecountync.gov/,Swan Quarter,1705,"1,424",4
Iredell,North Carolina,"95,748","164,517",0000-00-0000.000,1009-00-0600.015,http://www.co.iredell.nc.us,Statesville,1788,597,276
Jackson,North Carolina,"40,830","40,919",0000-00-0000,1553-76-4016,http://www.jacksonnc.org,Sylva,1851,495,83
Johnston,North Carolina,"96,353","177,967",00000000,10001001,http://www.johnstonnc.com,Smithfield,1746,796,224
Jones,North Carolina,"8,993","10,215",0000-00-0000,1054-22-9597,http://www.co.jones.nc.us/,Trenton,1778,473,22
Lee,North Carolina,"31,488","60,266",0000-00-0000-00,1111-11-1123-00,http://www.leecountync.gov,Sanford,1907,259,233
Lenoir,North Carolina,"35,377","58,914",000000000000,451507690749,http://www.co.lenoir.nc.us/,Kinston,1791,403,146
Lincoln,North Carolina,"48,168","79,740",00000,10004,http://www.lincolncounty.org,Lincolnton,1778,307,260
McDowell,North Carolina,"31,681","44,961",0000-00-00-0000,1233-00-43-6653,http://www.mcdowellgov.com,Marion,1842,446,101
Macon,North Carolina,"44,297","33,857",0000000,1000404,http://www.maconnc.org,Franklin,1828,520,65
Madison,North Carolina,"21,367","21,022",0000-00-0000,1115-00-0000,http://www.madisoncountync.org/,Marshall,1851,451,47
Martin,North Carolina,"16,661","23,699",0000000,1000002,http://www.martincountyncgov.com/,Williamston,1774,462,51
Mecklenburg,North Carolina,"393,108","990,977",000-000-00,101-011-05,http://www.charmeck.org,Charlotte,1762,546,1815
Mitchell,North Carolina,"17,496","15,328",0000-00-00-0000,1119-00-37-2234,http://www.mitchellcounty.org,Bakersville,1861,222,69
Montgomery,North Carolina,"29,928","27,571",0000-00-00-0000.00,6574-06-39-7788.20,http://www.montgomerycountync.com,Troy,1778,502,55
Moore,North Carolina,"70,993","91,587",0000-00-00-0000,1999-00-03-9533,http://www.moorecountync.gov,Carthage,1784,706,130
Nash,North Carolina,"51,045","95,093",0000-00-00-0000000,1026-44-38-1300862,http://www.co.nash.nc.us,Nashville,1777,543,175
New Hanover,North Carolina,"92,395","213,267",No records found,No records found,http://www.nhcgov.com,Wilmington,1729,328,650
Northampton,North Carolina,"20,112","20,839",00-00000,13-00004,http://www.northamptonnc.com,Jackson,1741,551,38
Onslow,North Carolina,"85,552","185,220",00-00.0,10-13.1,http://www.onslowcountync.gov,Jacksonville,1734,906,204
Orange,North Carolina,"56,678","140,352",0-0–00–000-0-0,1-0–01–988-7-0,http://orangecountync.govhttp://orangecountync.gov,Hillsborough,1753,401,350
Pamlico,North Carolina,"18,050","12,953",000-000,106-107,http://www.pamlicocounty.org/,Bayboro,1872,567,23
Pasquotank,North Carolina,"21,717","39,981",000000000000,891308898552,http://www.co.pasquotank.nc.us,Elizabeth City,1672,289,138
Pender,North Carolina,"48,144","55,334",0000-00-0000-0000,1214-76-4746-0000,http://www.pendercountync.gov,Burgaw,1875,933,59
Perquimans,North Carolina,"14,615","13,601",0-0000-0000A,1-0001-0004A,http://www.perquimanscountync.gov/,Hertford,1672,329,41
Person,North Carolina,"26,855","39,276",0-00,1-10,http://www.personcounty.net,Roxboro,1791,404,97
Pitt,North Carolina,"74,271","174,263",000000,150965,http://www.pittcountync.gov/,Greenville,1760,655,266
Polk,North Carolina,"17,699","20,411",000 00,105 60,http://www.polknc.org,Columbus,1855,239,86
Randolph,North Carolina,"77,307","142,577",0000-00-0000-000,1633-70-0000-055,http://www.randolphcountync.gov/,Asheboro,1779,789,181
Richmond,North Carolina,"32,253","46,405",000000,10084,http://www.richmondnc.com,Rockingham,1779,480,97
Robeson,North Carolina,"76,961","134,841",0000-00-000,1001-01-001,http://www.co.robeson.nc.us,Lumberton,1786,951,142
Rockingham,North Carolina,"52,555","91,878",000000,100009,http://www.co.rockingham.nc.us/,Wentworth,1785,573,160
Rowan,North Carolina,"77,906","138,323",000000,100011,http://www.rowancountync.gov/,Salisbury,1753,524,264
Rutherford,North Carolina,"56,348","66,956",0000000,1009913,http://www.rutherfordcountync.gov,Rutherfordton,1779,566,118
Sampson,North Carolina,"49,128","64,150",00000000000,10000769501,http://www.sampsonnc.com,Clinton,1784,947,68
Scotland,North Carolina,"21,415","36,025",00-0000-00-000,11-0201-04-501,http://www.scotlandcounty.org,Laurinburg,1899,320,112
Stanly,North Carolina,"39,858","60,635",No records found,No records found,http://www.co.stanly.nc.us,Albemarle,1841,405,150
Stokes,North Carolina,"30,157","46,588",000000-00,160830-77,http://www.co.stokes.nc.us/,Danbury,1798,456,102
Surry,North Carolina,"43,329","73,050",0000-00-00-0000,4040-00-84-6846,http://www.co.surry.nc.us,Dobson,1770,536,136
Swain,North Carolina,"12,628","14,058",No records found,No records found,http://www.swaincountync.gov/,Bryson City,1871,541,26
Transylvania,North Carolina,"29,206","32,903",0000-00-0000-000,8522-12-9282-000,http://www.transylvaniacounty.org,Brevard,1861,381,86
Tyrrell,North Carolina,"4,283","4,109",C000-00-000,C003-03-009,http://tyrrellcounty.org/,Columbia,1729,594,7
Union,North Carolina,"101,484","212,756",00-000-000-000,10-000-578-000,http://www.co.union.nc.us,Monroe,1842,640,333
Vance,North Carolina,"25,917","44,808",0000-00000,0003-08006,http://www.vancecounty.org,Henderson,1881,270,166
Wake,North Carolina,"354,588","974,289",0000.00-00-0000-000,1605.01-08-0568-000,http://www.wakegov.com,Raleigh,1770,857,1136
Warren,North Carolina,"23,756","20,575",00000,12487,http://www.warrencountync.com/,Warrenton,1779,444,46
Washington,North Carolina,"12,367","12,722",0000.00-00-0000,6756.00-82-2801,http://www.washconc.org,Plymouth,1799,424,30
Watauga,North Carolina,"46,648","52,372",0000-00-00,1527-10-33,http://www.wataugacounty.org/,Boone,1849,313,167
Wayne,North Carolina,"67,505","124,583",000000000000,103602370359,http://www.waynegov.com,Goldsboro,1779,557,224
Wilkes,North Carolina,"63,521","69,023",0000000,1000005,http://www.wilkescounty.net/,Wilkesboro,1777,757,91
Wilson,North Carolina,"41,256","81,667",0000-00-0000.000,2751-17-8050.000,http://www.wilson-co.com,Wilson,1855,374,219
Yadkin,North Carolina,"27,527","38,038",000000,112742,http://www.yadkincounty.gov/,Yadkinville,1850,338,113
Yancey,North Carolina,"16,984","17,566",00-000-0000-00,10-003-0000-67,http://www.yanceycountync.gov/,Burnsville,1833,313,56
