0,1,2,3,4,5,6,7,8,9,10
St. Louis,Minnesota,"186,886","200,540",000000000000,100001000010,http://www.stlouiscountymn.gov/,Duluth,1855,"6,860",29
Scott,Minnesota,"56,533","137,232",00-000000-0,10-000009-0,http://www.co.scott.mn.us,Shakopee,1853,368,373
Sherburne,Minnesota,"40,705","90,158",00-000-0000,10-001-1200,http://www.co.sherburne.mn.us,Elk River,1856,451,200
Sibley,Minnesota,"14,834","15,072",00.0000.000,10.0088.000,http://www.co.sibley.mn.us/,Gaylord,1853,601,25
Stearns,Minnesota,"71,470","152,092",00.00000.0000,10.06200.0000,http://www.co.stearns.mn.us/,Saint Cloud,1855,"1,390",109
Steele,Minnesota,"20,104","36,465",00-000-0000,10-001-1100,http://www.co.steele.mn.us/,Owatonna,1855,432,84
Stevens,Minnesota,"5,889","9,735",00-0000-000,10-0000-001,http://www.co.stevens.mn.us/,Morris,1862,575,17
Swift,Minnesota,"5,778","9,546",00-0000-000,10-0001-000,http://www.swiftcounty.com,Benson,1870,752,13
Todd,Minnesota,"24,717","24,382",00-0000000,10-0000100,http://www.co.todd.mn.us/,Long Prairie,1855,980,25
Traverse,Minnesota,n/a,"3,445",00-0000000,10-0001000,http://www.co.traverse.mn.us/,Wheaton,1862,586,6
Wabasha,Minnesota,"17,940","21,443",R-00.00000.00,R-10.00001.00,http://www.co.wabasha.mn.us/,Wabasha,1849,550,39
Wadena,Minnesota,"11,545","13,804",00-000-0000,10-000-0002,http://www.co.wadena.mn.us,Wadena,1858,543,25
Waseca,Minnesota,"12,109","19,098",00.000.0000,10.000.0000,http://www.co.waseca.mn.us,Waseca,1857,433,44
Washington,Minnesota,"106,868","246,603",0000000000000,1002720140001,http://www.co.washington.mn.us,Stillwater,1849,423,583
Watonwan,Minnesota,n/a,"11,137",00.000.0000,10.001.0100,http://www.co.watonwan.mn.us,Saint James,1860,440,25
Wilkin,Minnesota,"8,457","6,557",00-000-0000,10-001-0100,http://www.co.wilkin.mn.us/,Breckenridge,1858,751,9
Winona,Minnesota,"24,236","51,232",00.000.0000,10.000.0001,http://www.co.winona.mn.us,Winona,1854,642,80
Wright,Minnesota,"66,860","128,470",000-000-000000,101-011-001010,http://www.co.wright.mn.us,Buffalo,1855,714,180
Yellow Medicine,Minnesota,"10,349","10,143",00-000-0000,10-001-1010,http://www.co.ym.mn.gov/,Granite Falls,1871,763,13
