0,1,2,3,4,5,6,7,8,9,10
Monroe,Illinois,"18,899","33,493",00-00-000-000-000,10-01-100-004-000,http://www.monroecountyil.org/,Waterloo,1816,398,84
Montgomery,Illinois,"30,074","29,654",00-00-000-000,10-01-100-001,http://www.montgomeryco.com/,Hillsboro,1821,710,42
Morgan,Illinois,"21,817","35,067",00-00-000-000,10-01-100-001,http://www.morgancounty-il.com/,Jacksonville,1823,572,61
Moultrie,Illinois,"11,013","14,876",00-00-00-000-000,11-10-01-000-100,http://www.moultriecountyil.com/,Sullivan,1843,344,43
Ogle,Illinois,"37,161","52,385",00-00-000-000,10-01-101-001,http://www.oglecounty.org,Oregon,1836,763,69
Peoria,Illinois,"89,942","188,429",00-00-000-000,10-05-101-002,http://www.peoriacounty.org,Peoria,1825,631,299
Perry,Illinois,"24,597","21,887",0-00-0000-000,1-41-0010-010,n/a,Pinckneyville,1827,447,49
Piatt,Illinois,"12,454","16,433",00-00-00-000-000-00,05-00-02-000-028-00,http://www.piattcounty.org/,Monticello,1841,439,37
Pike,Illinois,"63,613","16,150",No records found,No records found,http://www.pikeil.org/,Pittsfield,1821,849,19
Pope,Illinois,"30,296","4,312",00-0-00-000-000,10-1-01-137-001,http://www.popeco.net/,Golconda,1816,374,12
Pulaski,Illinois,"174,523","5,908",No records found,No records found,http://www.pulaskicountyil.net/,Mound City,1843,203,29
Putnam,Illinois,"7,885","5,801",No records found,No records found,http://www.co.putnam.il.us/,Hennepin,1825,172,34
Randolph,Illinois,"26,134","32,890",00-000-000-00,10-001-001-00,http://www.randolphco.org,Chester,1795,597,55
Richland,Illinois,"12,984","16,182",0-00-00-000-000,1-01-25-100-001,n/a,Olney,1841,362,45
Rock Island,Illinois,n/a,"147,258",00-0000000-0A,10-0010400-1A,http://www.co.rock-island.il.us,Rock Island,1831,451,326
St. Clair,Illinois,"150,905","266,955",00-00.0-000-000,10-01.0-100-002,http://www.co.st-clair.il.us,Belleville,1790,674,396
Saline,Illinois,"26,001","24,939",00-0-000-00,10-1-014-01,n/a,Harrisburg,1847,387,64
Sangamon,Illinois,"104,872","199,145",00-00.0-000-000,10-19.0-100-001,http://www.co.sangamon.il.us/,Springfield,1821,877,227
Schuyler,Illinois,"8,977","7,444",00-000-000-00,10-001-011-00,http://www.schuylercountyillinois.com/,Rushville,1825,441,17
Scott,Illinois,"23,371","5,222",00-00-000-000,10-03-100-001,n/a,Winchester,1839,253,21
Shelby,Illinois,"19,371","22,119",0000-00-00-000-000,1001-19-00-100-001,http://www.shelbycounty-il.com,Shelbyville,1827,768,29
Stark,Illinois,"25,331","5,907",No records found,No records found,http://starkco.illinois.gov/,Toulon,1839,288,20
Stephenson,Illinois,"27,653","46,740",00-00-00-000-000,10-06-00-890-458,http://www.co.stephenson.il.us/,Freeport,1837,565,83
Tazewell,Illinois,"65,977","136,352",00-00-00-000-000,10-10-05-300-003,http://www.tazewell.com/,Pekin,1827,658,207
Union,Illinois,"27,679","17,583",00-00-00-000,10-01-06-634,http://blog.unioncountyil.gov/,Jonesboro,1818,422,42
Vermilion,Illinois,"57,273","80,329",0000000000,1101203002,http://www.co.vermilion.il.us/,Danville,1826,901,89
Wabash,Illinois,"19,107","11,665",No records found,No records found,n/a,Mount Carmel,1824,228,51
Warren,Illinois,"4,558","17,726",00-000-000-00,10-001-001-00,http://www.warrencountyil.com,Monmouth,1825,543,33
Washington,Illinois,"7,720","14,448",00-00-00-000-000,10-12-01-100-001,http://washingtonco.illinois.gov/,Nashville,1818,564,26
Wayne,Illinois,"16,158","16,612",00-00-000-000,10-01-001-001,http://www.fairfield-il.com/county.html,Fairfield,1819,715,23
White,Illinois,"20,716","14,549",0000000000,1004100001,http://www.whitecounty-il.gov/,Carmi,1815,502,29
Whiteside,Illinois,"37,145","57,557",0000000000,1000000001,http://www.whiteside.org/,Morrison,1836,697,83
Will,Illinois,"272,291","682,829",00-00-000-000-0000,10-09-106-012-0000,http://www.willcountyillinois.com/,Joliet,1836,849,804
Williamson,Illinois,"50,074","66,924",0 – – 0-0,1 – – 1-8,http://www.williamsoncountycourthouse.com/,Marion,1839,444,151
Winnebago,Illinois,"126,635","290,666",00-00-000-000,10-01-100-001,http://www.co.winnebago.il.us,Rockford,1836,519,560
Woodford,Illinois,"26,213","39,273",00-00-000-000,10-01-100-001,http://woodford-county.org/,Eureka,"1,841",543,72
